page_name,timestamp,user_id,utm_campaign,utm_source
2 - shopping_cart,2018-01-05 12:05:36,80364,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-20 14:56:52,80376,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-20 19:17:52,80376,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-24 07:57:52,80376,retargetting-campaign,email
1 - landing_page,2018-01-09 15:01:14,80506,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-03 10:39:31,80519,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-03 13:08:31,80519,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-06 17:20:31,80519,weekly-newsletter,email
1 - landing_page,2018-01-10 12:02:36,80670,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-10 12:51:36,80670,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-13 18:04:36,80670,weekly-newsletter,email
1 - landing_page,2018-01-03 11:31:46,80687,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-03 14:58:46,80687,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-06 22:20:46,80687,weekly-newsletter,email
1 - landing_page,2018-01-26 12:49:41,80714,cool-tshirts-search,google
2 - shopping_cart,2018-01-26 13:05:41,80714,cool-tshirts-search,google
3 - checkout,2018-01-30 05:56:41,80714,retargetting-ad,facebook
1 - landing_page,2018-01-13 06:36:45,80715,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-13 09:07:45,80715,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-13 09:20:45,80715,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-29 09:28:35,80716,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-29 11:40:35,80716,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-02-01 01:49:35,80716,retargetting-ad,facebook
4 - purchase,2018-02-01 01:52:35,80716,retargetting-ad,facebook
1 - landing_page,2018-01-23 18:26:29,80730,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-02 18:13:38,80821,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-02 20:04:38,80821,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-07 01:17:38,80821,retargetting-campaign,email
4 - purchase,2018-01-07 01:22:38,80821,retargetting-campaign,email
1 - landing_page,2018-01-04 18:36:01,80899,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-04 19:09:01,80899,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-08 09:24:01,80899,paid-search,google
1 - landing_page,2018-01-20 00:26:27,80909,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-20 01:48:27,80909,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-14 02:39:38,81028,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-14 02:45:38,81028,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-07 19:58:44,81084,cool-tshirts-search,google
2 - shopping_cart,2018-01-07 21:44:44,81084,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-12 06:43:44,81084,paid-search,google
4 - purchase,2018-01-12 06:44:44,81084,paid-search,google
1 - landing_page,2018-01-13 11:37:07,81124,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-13 12:36:07,81124,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-16 07:30:07,81124,retargetting-campaign,email
1 - landing_page,2018-01-13 04:26:24,81126,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-13 07:20:24,81126,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-15 07:28:24,81126,weekly-newsletter,email
1 - landing_page,2018-01-09 12:43:03,81154,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-09 15:34:03,81154,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-11 22:13:03,81154,retargetting-ad,facebook
1 - landing_page,2018-01-08 23:41:45,81160,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-09 04:25:45,81160,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-04 02:32:47,81228,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-04 04:22:47,81228,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-05 22:33:47,81228,paid-search,google
4 - purchase,2018-01-05 22:43:47,81228,paid-search,google
1 - landing_page,2018-01-24 06:20:28,81284,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-24 10:38:28,81284,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-02 14:52:20,81303,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-02 15:24:20,81303,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-04 19:27:20,81303,retargetting-campaign,email
4 - purchase,2018-01-04 19:29:20,81303,retargetting-campaign,email
1 - landing_page,2018-01-01 17:21:32,81367,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-01 17:40:32,81367,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-05 15:01:32,81367,weekly-newsletter,email
1 - landing_page,2018-01-19 10:58:23,81375,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-19 14:51:23,81375,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-23 09:06:23,81375,retargetting-ad,facebook
1 - landing_page,2018-01-15 20:16:58,81449,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-15 22:38:58,81449,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-26 13:02:15,81458,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-26 14:15:15,81458,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-31 13:14:15,81458,paid-search,google
1 - landing_page,2018-01-22 01:05:19,81480,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-22 02:34:19,81480,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-25 01:28:19,81480,paid-search,google
1 - landing_page,2018-01-09 09:00:39,81519,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-09 09:20:39,81519,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-12 04:03:39,81519,retargetting-ad,facebook
1 - landing_page,2018-01-17 12:35:54,81642,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-17 17:15:54,81642,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-21 07:21:54,81642,paid-search,google
4 - purchase,2018-01-21 07:22:54,81642,paid-search,google
1 - landing_page,2018-01-04 03:11:18,81683,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-04 06:38:18,81683,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-08 08:09:18,81683,retargetting-campaign,email
1 - landing_page,2018-01-03 11:16:14,81726,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-03 11:40:14,81726,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-16 22:03:20,81729,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-17 00:15:20,81729,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-27 21:54:46,81732,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-27 23:31:46,81732,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-02-01 00:38:46,81732,weekly-newsletter,email
1 - landing_page,2018-01-05 09:26:36,81830,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-05 09:55:36,81830,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-09 17:21:36,81830,paid-search,google
1 - landing_page,2018-01-16 06:15:26,81848,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-16 08:31:26,81848,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-08 17:44:53,81877,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-08 19:06:53,81877,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-12 01:29:53,81877,retargetting-ad,facebook
1 - landing_page,2018-01-18 22:04:41,82104,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-19 01:21:41,82104,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-11 19:15:39,82126,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-11 20:29:39,82126,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-22 13:04:34,82206,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-22 17:30:34,82206,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-26 21:07:34,82206,weekly-newsletter,email
1 - landing_page,2018-01-10 06:47:50,82358,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-25 10:14:32,82422,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-25 12:06:32,82422,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-25 12:10:32,82422,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-19 09:16:29,82474,cool-tshirts-search,google
2 - shopping_cart,2018-01-19 09:33:29,82474,cool-tshirts-search,google
1 - landing_page,2018-01-27 23:08:36,82494,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-28 01:27:36,82494,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-02-01 23:42:36,82494,weekly-newsletter,email
1 - landing_page,2018-01-21 15:34:43,82559,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-21 19:26:43,82559,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-24 01:38:43,82559,retargetting-campaign,email
1 - landing_page,2018-01-21 21:46:57,82577,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-22 01:13:57,82577,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-25 13:30:57,82577,retargetting-campaign,email
1 - landing_page,2018-01-17 08:06:09,82599,cool-tshirts-search,google
2 - shopping_cart,2018-01-17 10:09:09,82599,cool-tshirts-search,google
3 - checkout,2018-01-20 15:35:09,82599,retargetting-ad,facebook
1 - landing_page,2018-01-30 19:05:45,82681,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-30 21:24:45,82681,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-02-02 06:35:45,82681,weekly-newsletter,email
1 - landing_page,2018-01-01 11:38:27,82714,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-01 11:51:27,82714,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-04 03:08:27,82714,paid-search,google
1 - landing_page,2018-01-30 13:24:13,82800,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-30 17:45:13,82800,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-02-02 00:42:13,82800,weekly-newsletter,email
1 - landing_page,2018-01-26 13:08:37,82842,cool-tshirts-search,google
2 - shopping_cart,2018-01-26 18:03:37,82842,cool-tshirts-search,google
1 - landing_page,2018-01-02 23:24:06,82851,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-04 17:43:43,82874,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-04 18:44:43,82874,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-06 17:26:43,82874,weekly-newsletter,email
1 - landing_page,2018-01-28 04:16:37,82875,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-28 09:01:37,82875,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-30 20:50:37,82875,paid-search,google
1 - landing_page,2018-01-02 23:40:43,82944,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-03 00:44:43,82944,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-07 18:22:43,82944,retargetting-ad,facebook
1 - landing_page,2018-01-27 13:06:29,82999,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-22 18:46:05,83014,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-22 23:24:05,83014,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-27 00:07:05,83014,retargetting-campaign,email
1 - landing_page,2018-01-29 08:53:02,83085,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-29 09:59:02,83085,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-31 01:23:02,83085,paid-search,google
4 - purchase,2018-01-31 01:34:02,83085,paid-search,google
1 - landing_page,2018-01-24 00:43:33,83094,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-24 03:39:33,83094,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-29 06:28:01,83114,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-29 07:12:01,83114,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-29 07:26:01,83114,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-09 11:10:38,83136,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-09 15:11:38,83136,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-06 18:06:59,83140,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-06 19:50:59,83140,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-09 03:39:59,83140,retargetting-ad,facebook
4 - purchase,2018-01-09 03:41:59,83140,retargetting-ad,facebook
1 - landing_page,2018-01-04 02:51:49,83145,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-04 05:35:49,83145,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-08 18:01:49,83145,retargetting-ad,facebook
4 - purchase,2018-01-08 18:05:49,83145,retargetting-ad,facebook
1 - landing_page,2018-01-12 10:52:57,83215,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-12 12:28:57,83215,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-12 09:53:54,83254,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-12 14:06:54,83254,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-14 02:06:54,83254,retargetting-campaign,email
1 - landing_page,2018-01-07 18:57:32,83269,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-07 23:13:32,83269,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-09 12:53:32,83269,retargetting-campaign,email
1 - landing_page,2018-01-16 19:35:12,83366,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-16 22:43:12,83366,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-20 07:42:12,83366,retargetting-ad,facebook
1 - landing_page,2018-01-08 04:33:54,83527,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-08 08:57:54,83527,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-08 09:29:54,83527,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-10 15:24:21,83547,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-10 17:49:21,83547,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-10 18:14:21,83547,interview-with-cool-tshirts-founder,medium
4 - purchase,2018-01-10 18:20:21,83547,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-01 16:30:49,83630,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-01 21:10:49,83630,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-27 10:57:24,83789,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-27 11:53:24,83789,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-30 02:50:24,83789,weekly-newsletter,email
1 - landing_page,2018-01-05 11:03:36,83841,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-05 12:23:36,83841,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-10 18:04:31,83844,cool-tshirts-search,google
2 - shopping_cart,2018-01-10 18:44:31,83844,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-15 04:44:31,83844,retargetting-ad,facebook
1 - landing_page,2018-01-25 03:14:04,84054,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-25 03:20:04,84054,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-28 18:35:04,84054,paid-search,google
1 - landing_page,2018-01-13 15:23:56,84088,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-13 16:54:56,84088,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-16 19:49:56,84088,retargetting-campaign,email
4 - purchase,2018-01-16 20:01:56,84088,retargetting-campaign,email
1 - landing_page,2018-01-02 20:16:17,84133,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-02 22:24:17,84133,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-06 10:04:17,84133,weekly-newsletter,email
1 - landing_page,2018-01-11 15:36:41,84145,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-11 16:48:41,84145,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-29 02:41:10,84223,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-29 04:30:10,84223,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-02-03 01:28:10,84223,weekly-newsletter,email
1 - landing_page,2018-01-02 12:47:35,84251,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-27 07:04:26,84285,cool-tshirts-search,google
2 - shopping_cart,2018-01-27 10:16:26,84285,cool-tshirts-search,google
1 - landing_page,2018-01-02 11:43:36,84291,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-02 14:28:36,84291,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-04 20:59:36,84291,retargetting-ad,facebook
1 - landing_page,2018-01-25 23:58:23,84443,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-26 01:41:23,84443,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-26 01:46:23,84443,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-19 22:19:53,84454,cool-tshirts-search,google
2 - shopping_cart,2018-01-20 01:49:53,84454,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-22 00:22:53,84454,weekly-newsletter,email
4 - purchase,2018-01-22 00:25:53,84454,weekly-newsletter,email
1 - landing_page,2018-01-06 11:55:42,84470,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-06 16:29:42,84470,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-11 07:29:42,84470,weekly-newsletter,email
4 - purchase,2018-01-11 07:33:42,84470,weekly-newsletter,email
1 - landing_page,2018-01-23 15:39:43,84494,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-23 15:44:43,84494,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-26 15:46:43,84565,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-26 17:46:43,84565,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-28 12:39:43,84565,retargetting-ad,facebook
1 - landing_page,2018-01-28 09:23:27,84577,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-28 10:10:27,84577,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-29 22:13:27,84577,weekly-newsletter,email
1 - landing_page,2018-01-19 15:12:48,84612,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-19 18:44:48,84612,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-22 01:26:31,84643,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-22 05:38:31,84643,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-27 00:57:31,84643,retargetting-ad,facebook
1 - landing_page,2018-01-25 08:26:10,84651,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-25 10:35:10,84651,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-27 01:19:39,84693,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-27 06:16:39,84693,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-30 08:46:39,84693,retargetting-campaign,email
1 - landing_page,2018-01-05 08:51:56,84722,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-05 13:35:56,84722,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-09 10:19:56,84722,retargetting-ad,facebook
1 - landing_page,2018-01-16 20:57:41,84757,cool-tshirts-search,google
2 - shopping_cart,2018-01-16 21:41:41,84757,cool-tshirts-search,google
3 - checkout,2018-01-21 15:37:41,84757,retargetting-ad,facebook
1 - landing_page,2018-01-01 12:27:37,84775,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-01 14:28:37,84775,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-06 09:02:37,84775,weekly-newsletter,email
1 - landing_page,2018-01-08 09:01:30,84857,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-08 09:53:30,84857,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-11 02:46:30,84857,weekly-newsletter,email
1 - landing_page,2018-01-20 16:35:26,84904,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-20 17:22:26,84904,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-22 14:54:26,84904,paid-search,google
1 - landing_page,2018-01-07 10:57:34,84916,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-07 14:24:34,84916,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-09 15:40:34,84916,weekly-newsletter,email
1 - landing_page,2018-01-02 23:18:28,84984,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-03 01:58:28,84984,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-23 17:00:19,84984,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-23 21:17:19,84984,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-28 06:12:19,84984,retargetting-campaign,email
1 - landing_page,2018-01-08 13:38:50,85012,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-08 17:30:50,85012,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-13 09:33:50,85012,retargetting-campaign,email
1 - landing_page,2018-01-03 03:09:24,85060,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-03 07:36:24,85060,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-06 03:58:24,85060,retargetting-campaign,email
4 - purchase,2018-01-06 04:12:24,85060,retargetting-campaign,email
1 - landing_page,2018-01-08 02:26:07,85130,cool-tshirts-search,google
2 - shopping_cart,2018-01-08 05:41:07,85130,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-12 15:18:07,85130,retargetting-campaign,email
1 - landing_page,2018-01-25 23:13:35,85173,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-26 02:47:35,85173,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-29 16:39:35,85173,retargetting-ad,facebook
1 - landing_page,2018-01-21 16:07:59,85174,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-21 17:59:59,85174,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-25 01:49:59,85174,paid-search,google
1 - landing_page,2018-01-19 03:53:31,85185,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-19 06:52:31,85185,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-22 08:57:31,85185,paid-search,google
4 - purchase,2018-01-22 09:07:31,85185,paid-search,google
1 - landing_page,2018-01-28 06:36:15,85227,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-28 10:10:15,85227,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-02-01 05:22:15,85227,retargetting-ad,facebook
1 - landing_page,2018-01-25 06:52:46,85250,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-25 08:24:46,85250,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-29 17:49:46,85250,weekly-newsletter,email
1 - landing_page,2018-01-12 11:10:01,85310,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-12 14:06:01,85310,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-16 19:58:01,85310,weekly-newsletter,email
1 - landing_page,2018-01-28 16:34:07,85361,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-23 15:04:38,85411,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-23 17:08:38,85411,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-25 22:55:38,85411,paid-search,google
1 - landing_page,2018-01-29 02:23:14,85421,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-29 05:52:14,85421,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-02-02 15:53:14,85421,weekly-newsletter,email
1 - landing_page,2018-01-02 12:39:00,85446,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-02 14:37:00,85446,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-02 04:27:41,85448,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-02 06:02:41,85448,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-03 01:40:43,85539,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-03 04:52:43,85539,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-05 07:59:43,85539,paid-search,google
1 - landing_page,2018-01-29 12:21:37,85540,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-29 17:06:37,85540,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-02-01 17:15:37,85540,weekly-newsletter,email
1 - landing_page,2018-01-04 20:10:38,85606,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-04 22:39:38,85606,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-06 01:22:38,85606,retargetting-ad,facebook
4 - purchase,2018-01-06 01:22:39,85606,retargetting-ad,facebook
1 - landing_page,2018-01-08 23:16:20,85638,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-09 03:06:20,85638,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-19 08:51:55,85687,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-19 12:10:55,85687,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-22 18:15:55,85687,paid-search,google
4 - purchase,2018-01-22 18:20:55,85687,paid-search,google
1 - landing_page,2018-01-15 09:07:07,85689,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-24 08:53:03,85743,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-24 11:11:03,85743,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-26 20:13:03,85743,paid-search,google
4 - purchase,2018-01-26 20:20:03,85743,paid-search,google
1 - landing_page,2018-01-06 14:00:12,85756,interview-with-cool-tshirts-founder,medium
